sources_sourceID,river,city,state,country,region,measurement_location,exact_lat,exact_lng,street_number,street_name,street_lat,street_lng,feature_class,miles_from_site,post_code,place_name,county_number,county_name,state_name,agency,agency_id,full_site_name,unique_site_name
2243,Ukl10,,N/A,,N/A,,42.43193710,-122.02288610,,,,,,,,,,,,USGS,422555122011800,Ukl10,Ukl10
2244,Ukl10-03,,N/A,,N/A,UKL10,42.43566464,-122.03779500,,,,,,,,,,,,USGS,422609122021200,Ukl10-03,Ukl10-03
2245,Ukl11,,N/A,,N/A,,42.40861270,-122.01698830,,,,,,,,,,,,USGS,422432122005700,Ukl11,Ukl11
2246,Ukl13-03,,N/A,,N/A,UKL13,42.43605430,-121.96904290,,,,,,,,,,,,USGS,422610121580500,Ukl13-03,Ukl13-03
2247,"Uncompahgre River",Colona,CO,"United States",West,"69998 Buckhorn Rd, ZIP: 81401",38.33143056,-107.77922500,69998,"Buckhorn Rd",38.33097,-107.77928,S1400,0.05,81401,Colona,91,Ouray,Colorado,USGS,09147500,"Uncompahgre River @ Colona, CO","Uncompahgre River @ Colona, CO"
2248,"Uncompahgre River",Delta,CO,"United States",West,"W 4th St",38.74194444,-108.08041670,,"W 4th St",38.74171,-108.08017,S1400,0.03,,Delta,29,Delta,Colorado,USGS,09149500,"Uncompahgre River @ Delta, CO","Uncompahgre River @ Delta, CO"
2249,"Underwood Creek",Wauwatosa,WI,"United States",Midwest,"1849 Zoo Fwy, ZIP: 53226",43.05472220,-88.04611110,1849,"Zoo Fwy",43.05499,-88.04579,S1200,0.04,53226,Wauwatosa,79,Milwaukee,Wisconsin,USGS,04087088,"Underwood Creek @ Wauwatosa, WI","Underwood Creek @ Wauwatosa, WI"
2250,"Unnamed Creek","Clayton County",IA,"United States",Midwest,"12808 Dove Ave, ZIP: 52156",43.03998230,-91.46875240,12808,"Dove Ave",43.03998,-91.46892,S1400,0.01,52156,,43,Clayton,Iowa,USGS,05412056,"Unnamed Creek @ Clayton County, IA","Unnamed Creek @ Clayton County, IA"
2251,"Unnamed Ditch","Kent County",DE,"United States",Northeast,"2997 Rd 121, ZIP: 19963",39.05033330,-75.39130560,2997,"Rd 121",39.05031,-75.39126,S1400,0,19963,,1,Kent,Delaware,USGS,01484084,"Unnamed Ditch @ Kent County, DE","Unnamed Ditch @ Kent County, DE"
2252,"Unnamed Slough",,N/A,,N/A,RIVER,46.25511110,-123.48244440,,,,,,,,,,,,USGS,461518123285700,"Unnamed Slough","Unnamed Slough"
2253,"Unnamed Trib",,N/A,,N/A,,47.79335226,-103.73742190,,,,,,,,,,,,USGS,06329595,"Unnamed Trib","Unnamed Trib"
2254,"Unnamed Trib","Providence County",RI,"United States",Northeast,"382 Danielson Pike, ZIP: 2857",41.83148820,-71.60895320,382,"Danielson Pike",41.8315,-71.60895,S1400,0,2857,,7,Providence,"Rhode Island",USGS,01115120,"Unnamed Trib @ Providence County, RI","Unnamed Trib @ Providence County, RI"
2255,"Unnamed Trib","Wake County",NC,"United States",Southeast,"Chi Rd",35.73194444,-78.67611110,,"Chi Rd",35.73192,-78.6761,S1400,0,,,183,Wake,"North Carolina",USGS,0208762750,"Unnamed Trib @ Wake County, NC","Unnamed Trib @ Wake County, NC"
2256,"Upper Currituck",,N/A,,N/A,,36.39527778,-75.84250000,,,,,,,,,,,,USGS,02043430,"Upper Currituck","Upper Currituck"
2257,"Upper Iowa","Allamakee County",IA,"United States",Midwest,"2449 State Hwy 76, ZIP: 52140",43.42108410,-91.50875190,2449,"State Hwy 76",43.42108,-91.50883,S1200,0.01,52140,,5,Allamakee,Iowa,USGS,05388250,"Upper Iowa @ Allamakee County, IA","Upper Iowa @ Allamakee County, IA"
2258,"Upper River","Farmington Hills",MI,"United States",Midwest,"21319 Middlebelt Rd, ZIP: 48336",42.44670217,-83.33659850,21319,"Middlebelt Rd",42.4467,-83.33656,S1400,0,48336,"Farmington Hills",125,Oakland,Michigan,USGS,04166315,"Upper River @ Farmington Hills, MI","Upper River @ Farmington Hills, MI"
2259,"Upper Truckee","South Lake Tahoe",CA,"United States",West,"2383 Lake Tahoe Blvd, ZIP: 96150",38.92240780,-119.99157060,2383,"Lake Tahoe Blvd",38.92197,-119.99128,S1200,0.05,96150,"South Lake Tahoe",17,"El Dorado",California,USGS,10336610,"Upper Truckee @ South Lake Tahoe, CA","Upper Truckee @ South Lake Tahoe, CA"
2260,"Upstream Broad",,N/A,,N/A,,25.50129167,-80.93222220,,,,,,,,,,,,USGS,253047080555600,"Upstream Broad","Upstream Broad"
2261,"Upstream Lostmans",,N/A,,N/A,,25.56585000,-80.99686389,,,,,,,,,,,,USGS,253357080594100,"Upstream Lostmans","Upstream Lostmans"
2262,"Upstream North",,N/A,,N/A,,25.35833333,-80.90027780,,,,,,,,,,,,USGS,252019080544800,"Upstream North","Upstream North"
2263,"Upstream Taylor",,N/A,,N/A,,25.21029720,-80.64766670,,,,,,,,,,,,USGS,251241080385300,"Upstream Taylor","Upstream Taylor"
2264,"Utoy Creek","Fulton County",GA,"United States",Southeast,"585 Great Southwest Pkwy SW, ZIP: 30336",33.74344087,-84.56826570,585,"Great Southwest Pkwy SW",33.74348,-84.56834,S1400,0.01,30336,,121,Fulton,Georgia,USGS,02336728,"Utoy Creek @ Fulton County, GA","Utoy Creek @ Fulton County, GA"
2265,"Vallecitos Creek",Sunol,CA,"United States",West,"Pleasanton Sunol Rd",37.59493360,-121.88190150,,"Pleasanton Sunol Rd",37.59479,-121.88172,S1400,0.02,,Sunol,1,Alameda,California,USGS,11177200,"Vallecitos Creek @ Sunol, CA","Vallecitos Creek @ Sunol, CA"
2266,"Van Bremer","Las Animas County",CO,"United States",West,,37.39945990,-104.11580200,,,37.4003,-104.11608,S1400,0.1,,,71,"Las Animas",Colorado,USGS,07126140,"Van Bremer @ Las Animas County, CO","Van Bremer @ Las Animas County, CO"
2267,"Van Bremer",,N/A,,N/A,"Model, CO",37.34557255,-103.95801860,,,,,,,,,,,,USGS,07126200,"Van Bremer","Van Bremer near Model, CO"
2268,"Van Bremer",,N/A,,N/A,"Thatcher, CO",37.41000000,-104.16833330,,,,,,,,,,,,USGS,07126130,"Van Bremer","Van Bremer near Thatcher, CO"
2269,"Van Swamp","Washington County",NC,"United States",Southeast,"9289 State Hwy 32 S, ZIP: 27962",35.73083330,-76.74611110,9289,"State Hwy 32 S",35.73087,-76.74616,S1200,0.01,27962,,187,Washington,"North Carolina",USGS,02084557,"Van Swamp @ Washington County, NC","Van Swamp @ Washington County, NC"
2270,"Vaughans Creek","Prince Edward County",VA,"United States",Southeast,"1700 Holliday Lake Rd, ZIP: 23960",37.35237064,-78.59889150,1700,"Holliday Lake Rd",37.35216,-78.59987,S1400,0.09,23960,,147,"Prince Edward",Virginia,USGS,02038880,"Vaughans Creek @ Prince Edward County, VA","Vaughans Creek @ Prince Edward County, VA"
2271,"Venice Harbor",Venice,FL,"United States",Southeast,"1021 Tarpon Center Dr, ZIP: 34285",27.10888889,-82.46111110,1021,"Tarpon Center Dr",27.10856,-82.46208,S1400,0.1,34285,Venice,115,Sarasota,Florida,USGS,02299732,"Venice Harbor @ Venice, FL","Venice Harbor @ Venice, FL"
2272,"Venice Inlet",Venice,FL,"United States",Southeast,"1887 Tarpon Center Dr, ZIP: 34285",27.11222220,-82.46555560,1887,"Tarpon Center Dr",27.11218,-82.46558,S1400,0.01,34285,Venice,115,Sarasota,Florida,USGS,02299735,"Venice Inlet @ Venice, FL","Venice Inlet @ Venice, FL"
2273,"Vermilion Bay",,N/A,,N/A,,29.67444444,-92.13555560,,,,,,,,,,,,USGS,07387050,"Vermilion Bay","Vermilion Bay"
2274,"Vermilion Bay","St. Mary County",LA,"United States",Southeast,"198 Yokely, ZIP: 70538",29.71326575,-91.88039820,198,Yokely,29.71377,-91.88002,S1400,0.07,70538,,101,"St. Mary",Louisiana,USGS,07387040,"Vermilion Bay @ St. Mary County, LA","Vermilion Bay @ St. Mary County, LA"
2275,"Vermilion River","Lorain County",OH,"United States",Midwest,"N Ridge Rd",41.38199000,-82.31682730,,"N Ridge Rd",41.38217,-82.31678,S1400,0.02,,,93,Lorain,Ohio,USGS,04199500,"Vermilion River @ Lorain County, OH","Vermilion River @ Lorain County, OH"
2276,"Vermillion River","Dakota County",MN,"United States",Midwest,"19396 Blaine Ave, ZIP: 55024",44.66663318,-93.05493580,19396,"Blaine Ave",44.66663,-93.05518,S1400,0.02,55024,,37,Dakota,Minnesota,USGS,05345000,"Vermillion River @ Dakota County, MN","Vermillion River @ Dakota County, MN"
2277,"Village Creek",,N/A,,N/A,,32.64124563,-97.24223580,,,,,,,,,,,,USGS,08048980,"Village Creek","Village Creek"
2278,"Village Creek",Rendon,TX,"United States",Southwest,"4371 Rendon Rd, ZIP: 76102",32.60346909,-97.26501420,4371,"Rendon Rd",32.60322,-97.26493,S1400,0.03,76102,Rendon,439,Tarrant,Texas,USGS,08048970,"Village Creek @ Rendon, TX","Village Creek @ Rendon, TX"
2279,"Virgin River",Hurricane,UT,"United States",West,"1285 N 200 W, ZIP: 84737",37.20192714,-113.29161510,1285,"N 200 W",37.20091,-113.29024,S1400,0.17,84737,Hurricane,53,Washington,Utah,USGS,09407810,"Virgin River @ Hurricane, UT","Virgin River @ Hurricane, UT"
2280,"Virgin River","La Verkin",UT,"United States",West,"above LA Verkin Creek",37.19692720,-113.28522600,,,37.19737,-113.28473,S1400,0.07,,"La Verkin",53,Washington,Utah,USGS,09406100,"Virgin River @ La Verkin, UT","Virgin River @ La Verkin, UT near above LA Verkin Creek "
2281,"Virgin River","La Verkin",UT,"United States",West,"Below Lake Verkin",37.18983330,-113.27308330,,,37.19016,-113.27294,S1400,0.04,,"La Verkin",53,Washington,Utah,USGS,371122113162201,"Virgin River @ La Verkin, UT","Virgin River @ La Verkin, UT near Below Lake Verkin "
2282,"Virgin River",Littlefield,AZ,"United States",Southwest,"I- 15",36.89164370,-113.92440980,,"I- 15",36.89316,-113.92463,S1100,0.17,,Littlefield,15,Mohave,Arizona,USGS,09415000,"Virgin River @ Littlefield, AZ","Virgin River @ Littlefield, AZ"
2283,"Virgin River",Virgin,UT,"United States",West,"State Rte 9",37.20414940,-113.18077890,,"State Rte 9",37.20407,-113.18077,S1200,0.01,,Virgin,53,Washington,Utah,USGS,09406000,"Virgin River @ Virgin, UT","Virgin River @ Virgin, UT"
2284,"Virgin River",,N/A,,N/A,"Above Halfway Wash",36.67441886,-114.29914060,,,,,,,,,,,,USGS,09415230,"Virgin River","Virgin River near Above Halfway Wash"
2285,"Virgin River",,N/A,,N/A,"Above Lake Mead",36.51608750,-114.33497470,,,,,,,,,,,,USGS,09415250,"Virgin River","Virgin River near Above Lake Mead"
2286,"W Bernard","Wharton County",TX,"United States",Southwest,"State Hwy 60",29.41527778,-96.07861110,,"State Hwy 60",29.41529,-96.07865,S1200,0,,,481,Wharton,Texas,USGS,08117400,"W Bernard @ Wharton County, TX","W Bernard @ Wharton County, TX"
2287,"W Branch","Berkeley County",SC,"United States",Southeast,,33.09350420,-79.94897080,,,33.09295,-79.94914,S1400,0.06,,,15,Berkeley,"South Carolina",USGS,02172020,"W Branch @ Berkeley County, SC","W Branch @ Berkeley County, SC"
2288,"W F","Rio Blanco County",CO,"United States",West,"W Fork",39.81247360,-108.18397170,,"W Fork",39.81266,-108.1842,S1400,0.03,,,103,"Rio Blanco",Colorado,USGS,09306028,"W F @ Rio Blanco County, CO","W F @ Rio Blanco County, CO"
2289,"W Fk",Conroe,TX,"United States",Southwest,"I- 45 Svc Rd",30.24465738,-95.45716160,,"I- 45 Svc Rd",30.24464,-95.45708,S1640,0.01,,Conroe,339,Montgomery,Texas,USGS,08068000,"W Fk @ Conroe, TX","W Fk @ Conroe, TX"
2290,"W Fk River","Fort Worth",TX,"United States",Southwest,,32.76096337,-97.33251670,,,32.7612,-97.33278,S1400,0.04,,"Fort Worth",439,Tarrant,Texas,USGS,08048000,"W Fk River @ Fort Worth, TX","W Fk River @ Fort Worth, TX"
2291,"W Fk River","Fort Worth",TX,"United States",Southwest,"1638 Beach St, ZIP: 76103",32.75179720,-97.28945980,1638,"Beach St",32.7518,-97.28943,S1400,0,76103,"Fort Worth",439,Tarrant,Texas,USGS,08048543,"W Fk River @ Fort Worth, TX","W Fk River @ Fort Worth, TX near 1638 Beach St, ZIP: 76103"
2292,"W Fork",Cincinnati,OH,"United States",Midwest,"1635 W Fork Rd, ZIP: 45223",39.16305556,-84.55750000,1635,"W Fork Rd",39.16354,-84.55768,S1400,0.06,45223,Cincinnati,61,Hamilton,Ohio,USGS,03259757,"W Fork @ Cincinnati, OH","W Fork @ Cincinnati, OH near 1635 W Fork Rd, ZIP: 45223"
2293,"W Fork",Cincinnati,OH,"United States",Midwest,"3600 Dawson Ave, ZIP: 45223",39.15000000,-84.54750000,3600,"Dawson Ave",39.15038,-84.54776,S1400,0.05,45223,Cincinnati,61,Hamilton,Ohio,USGS,03259813,"W Fork @ Cincinnati, OH","W Fork @ Cincinnati, OH near 3600 Dawson Ave, ZIP: 45223"
2294,"W Fork","Grand Prairie",TX,"United States",Southwest,"1144 N Belt Line Rd, ZIP: 75050",32.76250000,-96.99444440,1144,"N Belt Line Rd",32.76251,-96.99505,S1400,0.06,75050,"Grand Prairie",113,Dallas,Texas,USGS,08049500,"W Fork @ Grand Prairie, TX","W Fork @ Grand Prairie, TX"
2295,"W. Neck","Virginia Beach",VA,"United States",Southeast,"3824 W Neck Rd, ZIP: 23456",36.69598410,-76.04076430,3824,"W Neck Rd",36.69533,-76.04138,S1400,0.09,23456,"Virginia Beach",810,"Virginia Beach (city)",Virginia,USGS,02043210,"W. Neck @ Virginia Beach, VA","W. Neck @ Virginia Beach, VA"
2296,"Waccamaw River",,N/A,,N/A,,33.50655724,-79.12698670,,,,,,,,,,,,USGS,021108125,"Waccamaw River","Waccamaw River"
2297,"Waccamaw River",Bucksport,SC,"United States",Southeast,"8873 Henrietta Bluffs",33.64905837,-79.09420639,8873,"Henrietta Bluffs",33.64851,-79.09572,S1400,0.15,,Bucksport,51,Horry,"South Carolina",USGS,02110802,"Waccamaw River @ Bucksport, SC","Waccamaw River @ Bucksport, SC"
2298,"Waccamaw River",Conway,SC,"United States",Southeast,"1598 US Hwy 501 Bus, ZIP: 29526",33.83294810,-79.04364730,1598,"US Hwy 501 Bus",33.83248,-79.04347,S1200,0.05,29526,Conway,51,Horry,"South Carolina",USGS,02110704,"Waccamaw River @ Conway, SC","Waccamaw River @ Conway, SC"
2299,"Waccamaw River","Horry County",SC,"United States",Southeast,"Old Reaves Ferry Rd",33.85083330,-78.89722220,,"Old Reaves Ferry Rd",33.85079,-78.89724,S1400,0,,,51,Horry,"South Carolina",USGS,02110550,"Waccamaw River @ Horry County, SC","Waccamaw River @ Horry County, SC near  Old Reaves Ferry Rd"
2300,"Waccamaw River","Horry County",SC,"United States",Southeast,"1195 State Hwy 9, ZIP: 29568",33.91267190,-78.71501750,1195,"State Hwy 9",33.91247,-78.71515,S1200,0.03,29568,,51,Horry,"South Carolina",USGS,02110500,"Waccamaw River @ Horry County, SC","Waccamaw River @ Horry County, SC near 1195 State Hwy 9, ZIP: 29568"
2301,"Waccamaw River","Murrells Inlet",SC,"United States",Southeast,"Wachesaw Rd",33.56211324,-79.08587299,,"Wachesaw Rd",33.56204,-79.08559,S1400,0.03,,"Murrells Inlet",43,Georgetown,"South Carolina",USGS,02110809,"Waccamaw River @ Murrells Inlet, SC","Waccamaw River @ Murrells Inlet, SC"
2302,"Waccamaw River",,N/A,,N/A,"Hagely Land",33.44461245,-79.17393410,,,,,,,,,,,,USGS,02110815,"Waccamaw River","Waccamaw River near Hagely Land"
2303,"Waccasassa River","Levy County",FL,"United States",Southeast,,29.20413378,-82.76900100,,,29.20386,-82.76912,S1400,0.03,,,75,Levy,Florida,USGS,02313700,"Waccasassa River @ Levy County, FL","Waccasassa River @ Levy County, FL"
2304,"Waco Lk",,N/A,,N/A,,31.57516534,-97.19417190,,,,,,,,,,,,USGS,313430097113801,"Waco Lk","Waco Lk"
2305,"Waihee Stream",Kahaluu,HI,"United States",N/A," Waihee Rd, ZIP: 96744",21.44816667,-157.85661100,,"Waihee Rd",21.44859,-157.85756,S1400,0.11,96744,Kahaluu,3,Honolulu,Hawaii,USGS,16284200,"Waihee Stream @ Kahaluu, HI","Waihee Stream @ Kahaluu, HI"
2306,"Waikele Stream",Waipahu,HI,"United States",N/A,"Farrington Hwy",21.38347222,-158.01091670,,"Farrington Hwy",21.38291,-158.0108,S1200,0.06,,Waipahu,3,Honolulu,Hawaii,USGS,16213000,"Waikele Stream @ Waipahu, HI","Waikele Stream @ Waipahu, HI"
2307,"Wailuku River",Hilo,HI,"United States",N/A,,19.71213889,-155.15075000,,,19.71066,-155.14978,S1400,0.19,,Hilo,1,Hawaii,Hawaii,USGS,16704000,"Wailuku River @ Hilo, HI","Wailuku River @ Hilo, HI"
2308,"Wailuku River",Hilo,HI,"United States",N/A,"364 Wailuku Dr, ZIP: 96720",19.72557152,-155.09167550,364,"Wailuku Dr",19.7254,-155.0915,S1400,0.03,96720,Hilo,1,Hawaii,Hawaii,USGS,16713000,"Wailuku River @ Hilo, HI","Wailuku River @ Hilo, HI near 364 Wailuku Dr, ZIP: 96720"
2309,"Waites Run","Hardy County",WV,"United States",Southeast,"3700 Waites Run, ZIP: 26841",39.04272220,-78.59833330,3700,"Waites Run",39.0427,-78.59835,S1400,0,26841,,31,Hardy,"West Virginia",USGS,01610400,"Waites Run @ Hardy County, WV","Waites Run @ Hardy County, WV"
2310,"Wakarusa River","Shawnee County",KS,"United States",Midwest,"9720 SE Paulen Rd, ZIP: 66409",38.89194444,-95.59444440,9720,"SE Paulen Rd",38.89194,-95.59462,S1400,0.02,66409,,177,Shawnee,Kansas,USGS,06891260,"Wakarusa River @ Shawnee County, KS","Wakarusa River @ Shawnee County, KS"
2311,"Walker Creek","Giles County",VA,"United States",Southeast,"186 Green Valley Rd",37.26817845,-80.70951250,186,"Green Valley Rd",37.26931,-80.70971,S1400,0.13,,,71,Giles,Virginia,USGS,03173000,"Walker Creek @ Giles County, VA","Walker Creek @ Giles County, VA"
2312,"Walker Lake",,N/A,,N/A,"ET Station",38.74522220,-118.71916670,,,,,,,,,,,,USGS,384443118430901,"Walker Lake","Walker Lake near ET Station"
2313,"Walker Lake",,N/A,,N/A,"ET Station 12 meter Depth",38.74527778,-118.71916670,,,,,,,,,,,,USGS,384443118430912,"Walker Lake","Walker Lake near ET Station 12 meter Depth"
2314,"Wallkill River","Sussex County",NJ,"United States",Northeast,"State Rte 15",41.04027778,-74.62972220,,"State Rte 15",41.04039,-74.62948,S1200,0.02,,,37,Sussex,"New Jersey",USGS,01367625,"Wallkill River @ Sussex County, NJ","Wallkill River @ Sussex County, NJ near  State Rte 15"
2315,"Wallkill River","Sussex County",NJ,"United States",Northeast,"1401 Glenwood Rd, ZIP: 7461",41.19388889,-74.57527778,1401,"Glenwood Rd",41.19388,-74.57514,S1400,0.01,7461,,37,Sussex,"New Jersey",USGS,01367770,"Wallkill River @ Sussex County, NJ","Wallkill River @ Sussex County, NJ near 1401 Glenwood Rd, ZIP: 7461"
2316,"Walnut Creek","Erie County",PA,"United States",Northeast,"6598 Evergreen Dr, ZIP: 16415",42.07388889,-80.23472220,6598,"Evergreen Dr",42.07389,-80.23453,S1400,0.02,16415,,49,Erie,Pennsylvania,USGS,04213152,"Walnut Creek @ Erie County, PA","Walnut Creek @ Erie County, PA"
2317,"Wando River","Berkeley County",SC,"United States",Southeast,"2433 State Hwy 41, ZIP: 29492",32.92350668,-79.82619300,2433,"State Hwy 41",32.92348,-79.82617,S1200,0,29492,,15,Berkeley,"South Carolina",USGS,021720696,"Wando River @ Berkeley County, SC","Wando River @ Berkeley County, SC"
2318,"Wando River","Mount Pleasant",SC,"United States",Southeast,"I- 526",32.85906380,-79.89619630,,"I- 526",32.8596,-79.89584,S1100,0.07,,"Mount Pleasant",19,Charleston,"South Carolina",USGS,021720698,"Wando River @ Mount Pleasant, SC","Wando River @ Mount Pleasant, SC"
2319,"Wapato Creek","Washington County",OR,"United States",West,"43873 SW Gaston Rd, ZIP: 97119",45.44064167,-123.12500000,43873,"SW Gaston Rd",45.44049,-123.12499,S1400,0.02,97119,,67,Washington,Oregon,USGS,14202650,"Wapato Creek @ Washington County, OR","Wapato Creek @ Washington County, OR"
2320,"Wapsipinicon River",Independence,IA,"United States",Midwest,"692 2nd Ave SW, ZIP: 50644",42.46359796,-91.89517220,692,"2nd Ave SW",42.4636,-91.8952,S1400,0,50644,Independence,19,Buchanan,Iowa,USGS,05421000,"Wapsipinicon River @ Independence, IA","Wapsipinicon River @ Independence, IA"
2321,"Ward Ceek","Harrison County",TX,"United States",Southwest,"12501 US Hwy 80",32.50722220,-94.54944440,12501,"US Hwy 80",32.50748,-94.5495,S1200,0.03,,,203,Harrison,Texas,USGS,08021600,"Ward Ceek @ Harrison County, TX","Ward Ceek @ Harrison County, TX"
2322,"Ward Creek","Placer County",CA,"United States",West,"2400 W Lake Blvd",39.13212920,-120.15769130,2400,"W Lake Blvd",39.13218,-120.15802,S1200,0.03,,,61,Placer,California,USGS,10336676,"Ward Creek @ Placer County, CA","Ward Creek @ Placer County, CA"
2323,"Warm Creek","San Bernardino",CA,"United States",West,"1183 Scenic Dr, ZIP: 92408",34.07834596,-117.30032090,1183,"Scenic Dr",34.07872,-117.30156,S1400,0.12,92408,"San Bernardino",71,"San Bernardino",California,USGS,11060400,"Warm Creek @ San Bernardino, CA","Warm Creek @ San Bernardino, CA"
2324,"Washita River","Carter County",OK,"United States",Southwest,"US Hwy 177",34.23342725,-96.97584470,,"US Hwy 177",34.23346,-96.97635,S1200,0.05,,,19,Carter,Oklahoma,USGS,07331000,"Washita River @ Carter County, OK","Washita River @ Carter County, OK"
2325,"Wateree River",Lugoff,SC,"United States",Southeast,"Main St",34.24459385,-80.65396970,,"Main St",34.24448,-80.65387,S1200,0.02,,Lugoff,55,Kershaw,"South Carolina",USGS,02148000,"Wateree River @ Lugoff, SC","Wateree River @ Lugoff, SC"
2326,"Wateree River","Richland County",SC,"United States",Southeast,,33.82848933,-80.62036450,,,33.82734,-80.62086,S1400,0.14,,,79,Richland,"South Carolina",USGS,02148315,"Wateree River @ Richland County, SC","Wateree River @ Richland County, SC"
2327,"Watering Trough","Routt County",CO,"United States",West,"Co Rd 53",40.38247595,-107.28089090,,"Co Rd 53",40.38252,-107.28128,S1400,0.03,,,107,Routt,Colorado,USGS,09244460,"Watering Trough @ Routt County, CO","Watering Trough @ Routt County, CO"
2328,"Watts Branch",Washington,DC,"United States",N/A,"899 42nd St NE",38.90111110,-76.94219440,899,"42nd St NE",38.90092,-76.9426,S1400,0.04,,Washington,1,"District of Columbia","District of Columbia",USGS,01651800,"Watts Branch @ Washington, DC","Watts Branch @ Washington, DC"
2329,"Waupaca River","Waupaca County",WI,"United States",Midwest,"Harrington Rd",44.32916667,-88.99583330,,"Harrington Rd",44.32916,-88.99641,S1400,0.05,,,135,Waupaca,Wisconsin,USGS,04081000,"Waupaca River @ Waupaca County, WI","Waupaca River @ Waupaca County, WI"
2330,"Wb Susquehanna","Clearfield County",PA,"United States",Northeast,"30 T748, ZIP: 16845",41.11755906,-78.10889600,30,T748,41.11801,-78.1096,S1400,0.08,16845,,33,Clearfield,Pennsylvania,USGS,01542500,"Wb Susquehanna @ Clearfield County, PA","Wb Susquehanna @ Clearfield County, PA"
2331,"Wb Susquehanna","Lock Haven",PA,"United States",Northeast,"299 E Water St, ZIP: 17745",41.13812450,-77.44192600,299,"E Water St",41.13791,-77.44217,S1200,0.03,17745,"Lock Haven",35,Clinton,Pennsylvania,USGS,01545800,"Wb Susquehanna @ Lock Haven, PA","Wb Susquehanna @ Lock Haven, PA"
2332,"Wb Susquehanna","South Williamsport",PA,"United States",Northeast,"101 S Market St, ZIP: 17702",41.23618985,-76.99663400,101,"S Market St",41.23569,-76.99639,S1400,0.06,17702,"South Williamsport",81,Lycoming,Pennsylvania,USGS,01551500,"Wb Susquehanna @ South Williamsport, PA","Wb Susquehanna @ South Williamsport, PA"
2333,"Wb Susquehanna",Watsontown,PA,"United States",Northeast,"W Brimmer Ave",41.08147235,-76.86357439,,"W Brimmer Ave",41.08152,-76.86363,S1400,0.01,,Watsontown,97,Northumberland,Pennsylvania,USGS,01553115,"Wb Susquehanna @ Watsontown, PA","Wb Susquehanna @ Watsontown, PA"
2334,"We Bb",Washington,DC,"United States",N/A," New York Ave NE, WE Bb 3",38.91766667,-76.94380560,,"New York Ave NE",38.91801,-76.94379,S1200,0.04,,Washington,1,"District of Columbia","District of Columbia",USGS,385504076563801,"We Bb @ Washington, DC","We Bb @ Washington, DC near  New York Ave NE, WE Bb 3"
2335,"We Bb",Washington,DC,"United States",N/A," New York Ave NE, WE Bb 4",38.91766667,-76.94380560,,"New York Ave NE",38.91801,-76.94379,S1200,0.04,,Washington,1,"District of Columbia","District of Columbia",USGS,385504076563801,"We Bb @ Washington, DC","We Bb @ Washington, DC near  New York Ave NE, WE Bb 4"
2336,"We Cb",Washington,DC,"United States",N/A,"1512 Anacostia Ave NE, ZIP: 20019",38.91208330,-76.94122220,1512,"Anacostia Ave NE",38.91179,-76.94095,S1400,0.04,20019,Washington,1,"District of Columbia","District of Columbia",USGS,385443076562801,"We Cb @ Washington, DC","We Cb @ Washington, DC"
2337,"We Cb",Washington,DC,"United States",N/A,"1512 Anacostia Ave NE, ZIP: 20019",38.91208330,-76.94122220,1512,"Anacostia Ave NE",38.91179,-76.94095,S1400,0.04,20019,Washington,1,"District of Columbia","District of Columbia",USGS,385443076562801,"We Cb @ Washington, DC","We Cb @ Washington, DC near 1512 Anacostia Ave NE, ZIP: 20019"
2338,"We Cb",Washington,DC,"United States",N/A,"3263 Minnesota Ave SE, ZIP: 20019",38.88119444,-76.95777778,3263,"Minnesota Ave SE",38.88171,-76.95887,S1400,0.11,20019,Washington,1,"District of Columbia","District of Columbia",USGS,385252076572801,"We Cb @ Washington, DC","We Cb @ Washington, DC near 3263 Minnesota Ave SE, ZIP: 20019"
2339,"Weber River","Plain City",UT,"United States",West,"N 4700 W",41.27827650,-112.09188660,,"N 4700 W",41.27815,-112.09245,S1200,0.05,,"Plain City",57,Weber,Utah,USGS,10141000,"Weber River @ Plain City, UT","Weber River @ Plain City, UT"
2340,"Weeki Wachee","Weeki Wachee Gardens",FL,"United States",Southeast,"5221 Tuscawilla Dr, ZIP: 34607",28.53582834,-82.63148940,5221,"Tuscawilla Dr",28.53551,-82.63158,S1400,0.04,34607,"Weeki Wachee Gardens",53,Hernando,Florida,USGS,02310551,"Weeki Wachee @ Weeki Wachee Gardens, FL","Weeki Wachee @ Weeki Wachee Gardens, FL near 5221 Tuscawilla Dr, ZIP: 34607"
2341,"Weeki Wachee","Weeki Wachee Gardens",FL,"United States",Southeast,"5526 Darlene St, ZIP: 34607",28.53110630,-82.62315590,5526,"Darlene St",28.53126,-82.62363,S1400,0.05,34607,"Weeki Wachee Gardens",53,Hernando,Florida,USGS,02310545,"Weeki Wachee @ Weeki Wachee Gardens, FL","Weeki Wachee @ Weeki Wachee Gardens, FL near 5526 Darlene St, ZIP: 34607"
2342,"Weeping Water",,N/A,,N/A,,40.79611270,-95.90500520,,,,,,,,,,,,USGS,06806501,"Weeping Water","Weeping Water"
2343,"West Bouge","Lincoln County",MS,"United States",Southeast,"824 Zetus Rd NW, ZIP: 39601",31.56128180,-90.49537450,824,"Zetus Rd NW",31.56096,-90.49526,S1400,0.04,39601,,85,Lincoln,Mississippi,USGS,02490246,"West Bouge @ Lincoln County, MS","West Bouge @ Lincoln County, MS"
