sources_sourceID,river,city,state,country,region,measurement_location,exact_lat,exact_lng,street_number,street_name,street_lat,street_lng,feature_class,miles_from_site,post_code,place_name,county_number,county_name,state_name,agency,agency_id,full_site_name,unique_site_name
2036,"South River",Atlanta,GA,"United States",Southeast,"2609 Springdale Rd SW, ZIP: 30315",33.68388889,-84.4152778,2609,"Springdale Rd SW",33.68388,-84.41511,S1400,0.02,30315,Atlanta,121,Fulton,Georgia,USGS,2203603,"South River @ Atlanta, GA","South River @ Atlanta, GA near 2609 Springdale Rd SW, ZIP: 30315"
2037,"South River",Atlanta,GA,"United States",Southeast,"2704 Forrest Park Rd SE, ZIP: 30354",33.67899706,-84.3579807,2704,"Forrest Park Rd SE",33.679,-84.35802,S1400,0,30354,Atlanta,121,Fulton,Georgia,USGS,2203655,"South River @ Atlanta, GA","South River @ Atlanta, GA near 2704 Forrest Park Rd SE, ZIP: 30354"
2038,"South River","Augusta County",VA,"United States",Southeast,,38.1108333,-78.8625,,,38.11071,-78.86248,S1500,0.01,,,15,Augusta,Virginia,USGS,1626920,"South River @ Augusta County, VA","South River @ Augusta County, VA"
2039,"South River","Augusta County",VA,"United States",Southeast,"197 Trixie Ln",38.21874208,-78.8366915,197,"Trixie Ln",38.21891,-78.83706,S1400,0.04,,,15,Augusta,Virginia,USGS,1627500,"South River @ Augusta County, VA","South River @ Augusta County, VA near 197 Trixie Ln"
2040,"South River","DeKalb County",GA,"United States",Southeast," Flakes Mill Rd, ZIP: 30034",33.66621924,-84.2246426,,"Flakes Mill Rd",33.66636,-84.22448,S1400,0.02,30034,,89,DeKalb,Georgia,USGS,2203900,"South River @ DeKalb County, GA","South River @ DeKalb County, GA near  Flakes Mill Rd, ZIP: 30034"
2041,"South River","DeKalb County",GA,"United States",Southeast,"5098 Klondike Rd, ZIP: 30038",33.62983228,-84.1285277,5098,"Klondike Rd",33.6302,-84.12834,S1400,0.04,30038,,89,DeKalb,Georgia,USGS,2204070,"South River @ DeKalb County, GA","South River @ DeKalb County, GA near 5098 Klondike Rd, ZIP: 30038"
2042,"South River","Rockdale County",GA,"United States",Southeast,"2799 Oglesby Bridge Rd SW, ZIP: 30094",33.5561111,-84.08138889,2799,"Oglesby Bridge Rd SW",33.55607,-84.08122,S1400,0.02,30094,,247,Rockdale,Georgia,USGS,2204134,"South River @ Rockdale County, GA","South River @ Rockdale County, GA"
2043,"South River",Waynesboro,VA,"United States",Southeast,"166 Brook Ct, ZIP: 22980",38.0576362,-78.90807949,166,"Brook Ct",38.05792,-78.90745,S1400,0.06,22980,Waynesboro,820,"Waynesboro (city)",Virginia,USGS,1626000,"South River @ Waynesboro, VA","South River @ Waynesboro, VA"
2044,"South Shore",,N/A,,N/A,SHORE,42.23594956,-121.8232555,,,,,,,,,,,,USGS,4.21E+14,"South Shore","South Shore"
2045,"Spanish Grant",,N/A,,N/A,,37.43576816,-121.033542,,,,,,,,,,,,USGS,11274554,"Spanish Grant","Spanish Grant"
2046,"Spavinaw Creek","Delaware County",OK,"United States",Southwest,"N Colcord Keithly Rd",36.3225808,-94.6852238,,"N Colcord Keithly Rd",36.32264,-94.68535,S1400,0.01,,,41,Delaware,Oklahoma,USGS,71912213,"Spavinaw Creek @ Delaware County, OK","Spavinaw Creek @ Delaware County, OK"
2047,"Spears Creek",,N/A,,N/A,,37.67063275,-84.7807819,,,,,,,,,,,,USGS,3285280,"Spears Creek","Spears Creek"
2048,"Spears Creek",Danville,KY,"United States",Southeast,"398 Streamland Dr",37.67091065,-84.7757816,398,"Streamland Dr",37.67103,-84.77584,S1400,0.01,,Danville,21,Boyle,Kentucky,USGS,3285290,"Spears Creek @ Danville, KY","Spears Creek @ Danville, KY"
2049,"Speel River",,N/A,,N/A,,58.20245459,-133.6128437,,,,,,,,,,,,USGS,15036000,"Speel River","Speel River"
2050,"Spencer Creek",Franklin,TN,"United States",Southeast,"197 Daniel McMahon Ln, ZIP: 37069",35.9434521,-86.8546675,197,"Daniel McMahon Ln",35.94347,-86.85466,S1400,0,37069,Franklin,187,Williamson,Tennessee,USGS,3432390,"Spencer Creek @ Franklin, TN","Spencer Creek @ Franklin, TN"
2051,"Spout Run","Clarke County",VA,"United States",Southeast,"Tilthammer Mill Rd",39.067025,-78.0037528,,"Tilthammer Mill Rd",39.06704,-78.00369,S1400,0.01,,,43,Clarke,Virginia,USGS,1636316,"Spout Run @ Clarke County, VA","Spout Run @ Clarke County, VA"
2052,"Spring Creek","Montgomery County",TX,"United States",Southwest,"31122 State Hwy 249",30.11993899,-95.6460559,31122,"State Hwy 249",30.11991,-95.64611,S1200,0.01,,,339,Montgomery,Texas,USGS,8068275,"Spring Creek @ Montgomery County, TX","Spring Creek @ Montgomery County, TX"
2053,"Spring Creek",Spring,TX,"United States",Southwest,"I- 45",30.11049517,-95.4363275,,"I- 45",30.1105,-95.43631,S1100,0,,Spring,201,Harris,Texas,USGS,8068500,"Spring Creek @ Spring, TX","Spring Creek @ Spring, TX"
2054,"Spruce Brook",,N/A,,N/A,,41.7887107,-71.6200647,,,,,,,,,,,,USGS,1115184,"Spruce Brook","Spruce Brook"
2055,"Spruce Run","Hunterdon County",NJ,"United States",Northeast,"302 Newport Rd",40.7247222,-74.9091667,302,"Newport Rd",40.72481,-74.90947,S1400,0.03,,,19,Hunterdon,"New Jersey",USGS,1396550,"Spruce Run @ Hunterdon County, NJ","Spruce Run @ Hunterdon County, NJ"
2056,"St Johns",,N/A,,N/A,,28.90055556,-81.3583333,,,,,,,,,,,,USGS,2235400,"St Johns","St Johns"
2057,"St Johns",Jacksonville,FL,"United States",Southeast,"I- 295",30.3860727,-81.55814749,,"I- 295",30.38624,-81.55775,S1100,0.04,,Jacksonville,31,Duval,Florida,USGS,3.02E+14,"St Johns @ Jacksonville, FL","St Johns @ Jacksonville, FL"
2058,"St Lucie","River Park",FL,"United States",Southeast,"778 Prima Vista Blvd, ZIP: 34952",27.3250433,-80.3328279,778,"Prima Vista Blvd",27.32516,-80.3329,S1400,0.02,34952,"River Park",111,"St. Lucie",Florida,USGS,2.72E+14,"St Lucie @ River Park, FL","St Lucie @ River Park, FL"
2059,"St Lucie","Sewall's Point",FL,"United States",Southeast,"SE Ocean Blvd",27.19977036,-80.206713,,"SE Ocean Blvd",27.19958,-80.20661,S1200,0.02,,"Sewall's Point",85,Martin,Florida,USGS,2277110,"St Lucie @ Sewall's Point, FL","St Lucie @ Sewall's Point, FL"
2060,"St Lucie",Stuart,FL,"United States",Southeast,"NW Dixie Hwy",27.20227,-80.2586592,,"NW Dixie Hwy",27.20195,-80.25887,S1400,0.04,,Stuart,85,Martin,Florida,USGS,2277100,"St Lucie @ Stuart, FL","St Lucie @ Stuart, FL"
2061,"St Lucie","White City",FL,"United States",Southeast,"4999 River Pl, ZIP: 34982",27.3750415,-80.3425504,4999,"River Pl",27.37547,-80.34214,S1400,0.06,34982,"White City",111,"St. Lucie",Florida,USGS,2.72E+14,"St Lucie @ White City, FL","St Lucie @ White City, FL"
2062,"St. Clair","St. Clair County",MI,"United States",Midwest,"7629 River Rd, ZIP: 48039",42.67558929,-82.510742,7629,"River Rd",42.67627,-82.51275,S1200,0.18,48039,,147,"St. Clair",Michigan,USGS,4160635,"St. Clair @ St. Clair County, MI","St. Clair @ St. Clair County, MI"
2063,"St. Croix",Afton,MN,"United States",Midwest,"16099 32nd St S, ZIP: 55001",44.8999675,-92.7793703,16099,"32nd St S",44.90168,-92.78002,S1400,0.2,55001,Afton,163,Washington,Minnesota,USGS,5341770,"St. Croix @ Afton, MN","St. Croix @ Afton, MN"
2064,"St. Croix",Calais,ME,"United States",Northeast,"500 North St, ZIP: 4619",45.17,-67.2966667,500,"North St",45.16959,-67.29625,S1400,0.06,4619,Calais,29,Washington,Maine,USGS,1021050,"St. Croix @ Calais, ME","St. Croix @ Calais, ME"
2065,"St. Croix","St. Croix Falls",WI,"United States",Midwest,"S River St",45.4069444,-92.6469444,,"S River St",45.40694,-92.64703,S1400,0.01,,"St. Croix Falls",95,Polk,Wisconsin,USGS,5340500,"St. Croix @ St. Croix Falls, WI","St. Croix @ St. Croix Falls, WI"
2066,"St. George","Washington County",UT,"United States",West,"2460 W 2500 S, ZIP: 84737",37.11553787,-113.4357849,2460,"W 2500 S",37.11506,-113.43483,S1400,0.1,84737,,53,Washington,Utah,USGS,3.71E+14,"St. George @ Washington County, UT","St. George @ Washington County, UT"
2067,"St. George-Washington","Washington County",UT,"United States",West,"2899 1300 S, ZIP: 84780",37.11498228,-113.440785,2899,"1300 S",37.11387,-113.44129,S1400,0.13,84780,,53,Washington,Utah,USGS,9408175,"St. George-Washington @ Washington County, UT","St. George-Washington @ Washington County, UT"
2068,"St. Johns",DeBary,FL,"United States",Southeast,"S Charles Richard Beall Blvd",28.83804694,-81.3242323,,"S Charles Richard Beall Blvd",28.83805,-81.32423,S1200,0,,DeBary,127,Volusia,Florida,USGS,2234500,"St. Johns @ DeBary, FL","St. Johns @ DeBary, FL"
2069,"St. Johns","Lake County",FL,"United States",Southeast,"State Hwy 44",29.00831827,-81.3825651,,"State Hwy 44",29.00831,-81.38256,S1200,0,,,69,Lake,Florida,USGS,2236000,"St. Johns @ Lake County, FL","St. Johns @ Lake County, FL"
2070,"St. Johns","Orange County",FL,"United States",Southeast,"E Colonial Dr",28.54305529,-80.943392,,"E Colonial Dr",28.54279,-80.94332,S1200,0.03,,,95,Orange,Florida,USGS,2232500,"St. Johns @ Orange County, FL","St. Johns @ Orange County, FL near  E Colonial Dr"
2071,"St. Johns","Orange County",FL,"United States",Southeast,"State Hwy 520",28.36972837,-80.8725578,,"State Hwy 520",28.3696,-80.87257,S1200,0.01,,,95,Orange,Florida,USGS,2232400,"St. Johns @ Orange County, FL","St. Johns @ Orange County, FL near  State Hwy 520"
2072,"St. Johns","Volusia County",FL,"United States",Southeast,"10198 State Hwy 46, ZIP: 32754",28.7141611,-81.0353374,10198,"State Hwy 46",28.71418,-81.03526,S1200,0.01,32754,,127,Volusia,Florida,USGS,2234000,"St. Johns @ Volusia County, FL","St. Johns @ Volusia County, FL near 10198 State Hwy 46, ZIP: 32754"
2073,"St. Johns","Volusia County",FL,"United States",Southeast,"1597 State Hwy 40, ZIP: 32102",29.16692445,-81.5220157,1597,"State Hwy 40",29.16777,-81.52244,S1200,0.1,32102,,127,Volusia,Florida,USGS,2236125,"St. Johns @ Volusia County, FL","St. Johns @ Volusia County, FL near 1597 State Hwy 40, ZIP: 32102"
2074,"St. Johns",,N/A,,N/A,"Buffalo Bluff",29.5963582,-81.683138,,,,,,,,,,,,USGS,2244040,"St. Johns","St. Johns near Buffalo Bluff"
2075,"St. Johns",,N/A,,N/A,"Dancy Point, Palatka, FL",29.69166667,-81.63888889,,,,,,,,,,,,USGS,2.94E+14,"St. Johns","St. Johns near Dancy Point, Palatka, FL"
2076,"St. Johns",,N/A,,N/A,"Dancy Point, Spuds, FL",29.70385766,-81.5811919,,,,,,,,,,,,USGS,2.94E+14,"St. Johns","St. Johns near Dancy Point, Spuds, FL"
2077,"St. Joseph",Niles,MI,"United States",Midwest,"E Main St",41.8292138,-86.2597325,,"E Main St",41.82984,-86.25991,S1400,0.07,,Niles,21,Berrien,Michigan,USGS,4101500,"St. Joseph @ Niles, MI","St. Joseph @ Niles, MI"
2078,"St. Louis",Scanlon,MN,"United States",Midwest,"266 W State Rte 61, ZIP: 55733",46.7032765,-92.4188018,266,"W State Rte 61",46.70388,-92.41885,S1400,0.07,55733,Scanlon,17,Carlton,Minnesota,USGS,4024000,"St. Louis @ Scanlon, MN","St. Louis @ Scanlon, MN"
2079,"St.Johns R.","St. Johns County",FL,"United States",Southeast,"Shands Brg",29.9824648,-81.6228662,,"Shands Brg",29.98223,-81.62273,S1200,0.03,,,109,"St. Johns",Florida,USGS,2.96E+14,"St.Johns R. @ St. Johns County, FL","St.Johns R. @ St. Johns County, FL"
2080,"St.Johns River",Jacksonville,FL,"United States",Southeast,"I- 295",30.1902405,-81.6662048,,"I- 295",30.1901,-81.66621,S1100,0.02,,Jacksonville,31,Duval,Florida,USGS,3.01E+14,"St.Johns River @ Jacksonville, FL","St.Johns River @ Jacksonville, FL"
2081,"Stake Springs","Rio Blanco County",CO,"United States",West,"Co Rd 91",39.92691676,-108.4212033,,"Co Rd 91",39.92704,-108.42146,S1400,0.03,,,103,"Rio Blanco",Colorado,USGS,9306230,"Stake Springs @ Rio Blanco County, CO","Stake Springs @ Rio Blanco County, CO"
2082,"Stanislaus River",Salida,CA,"United States",West,"State Hwy 99",37.72965078,-121.1104934,,"State Hwy 99",37.73017,-121.10992,S1200,0.08,,Salida,99,Stanislaus,California,USGS,11303000,"Stanislaus River @ Salida, CA","Stanislaus River @ Salida, CA"
2083,"Steamboat Creek","Washoe County",NV,"United States",West,"8483 Clean Water Way, ZIP: 89502",39.5129672,-119.712409,8483,"Clean Water Way",39.51297,-119.71241,S1400,0,89502,,31,Washoe,Nevada,USGS,10349980,"Steamboat Creek @ Washoe County, NV","Steamboat Creek @ Washoe County, NV"
2084,"Steer Creek","Harrison County",IA,"United States",Midwest,"1794 Hillside Ave, ZIP: 51564",41.75026579,-95.9341767,1794,"Hillside Ave",41.75027,-95.93425,S1500,0.01,51564,,85,Harrison,Iowa,USGS,6609200,"Steer Creek @ Harrison County, IA","Steer Creek @ Harrison County, IA"
2085,"Steiner Branch","Lafayette County",WI,"United States",Midwest,"English Hollow Rd",42.77583445,-89.9984581,,"English Hollow Rd",42.77595,-89.99824,S1400,0.02,,,65,Lafayette,Wisconsin,USGS,5433510,"Steiner Branch @ Lafayette County, WI","Steiner Branch @ Lafayette County, WI"
2086,"Stewart Gulch","Rio Blanco County",CO,"United States",West,"W Fork",39.81330695,-108.1839717,,"W Fork",39.81328,-108.18409,S1400,0.01,,,103,"Rio Blanco",Colorado,USGS,9306022,"Stewart Gulch @ Rio Blanco County, CO","Stewart Gulch @ Rio Blanco County, CO"
2087,"Still Run","Wyoming County",WV,"United States",Southeast,"Still Run Rd",37.58094716,-81.4281588,,"Still Run Rd",37.5813,-81.42835,S1400,0.04,,,109,Wyoming,"West Virginia",USGS,3202255,"Still Run @ Wyoming County, WV","Still Run @ Wyoming County, WV"
2088,"Stillwater Creek",,N/A,,N/A,,25.22869797,-80.485728,,,,,,,,,,,,USGS,2.51E+14,"Stillwater Creek","Stillwater Creek"
2089,"Stillwater Point",,N/A,,N/A,,39.47330278,-118.5986278,,,,,,,,,,,,USGS,10312210,"Stillwater Point","Stillwater Point"
2090,"Stillwater River","Miami County",OH,"United States",Midwest,"8188 Lauver Rd, ZIP: 45359",40.05782925,-84.3560589,8188,"Lauver Rd",40.05793,-84.35596,S1400,0.01,45359,,109,Miami,Ohio,USGS,3265000,"Stillwater River @ Miami County, OH","Stillwater River @ Miami County, OH"
2091,"Stillwater River","Worcester County",MA,"United States",Northeast,"98 Dana Hill Rd, ZIP: 1564",42.41092507,-71.7911829,98,"Dana Hill Rd",42.41058,-71.79164,S1400,0.05,1564,,27,Worcester,Massachusetts,USGS,1095220,"Stillwater River @ Worcester County, MA","Stillwater River @ Worcester County, MA"
2092,"Stillwater Slough","Churchill County",NV,"United States",West," Lawrence Ln, ZIP: 89406",39.5213079,-118.5473653,,"Lawrence Ln",39.52177,-118.54738,S1200,0.05,89406,,1,Churchill,Nevada,USGS,10312218,"Stillwater Slough @ Churchill County, NV","Stillwater Slough @ Churchill County, NV"
2093,"Stokes Gulch","Routt County",CO,"United States",West,"38200 Co Rd 53",40.4683077,-107.2470023,38200,"Co Rd 53",40.46832,-107.24724,S1400,0.02,,,107,Routt,Colorado,USGS,9244470,"Stokes Gulch @ Routt County, CO","Stokes Gulch @ Routt County, CO"
2094,"Stone Mountain","DeKalb County",GA,"United States",Southeast,"781 Rock Chapel Rd, ZIP: 30058",33.7734405,-84.077137,781,"Rock Chapel Rd",33.77327,-84.07689,S1200,0.03,30058,,89,DeKalb,Georgia,USGS,2207160,"Stone Mountain @ DeKalb County, GA","Stone Mountain @ DeKalb County, GA"
2095,"Stones River","Nashville-Davidson metropolitan government (balance)",TN,"United States",Southeast,"3196 Lebanon Pike, ZIP: 37214",36.1864446,-86.6327739,3196,"Lebanon Pike",36.18643,-86.63277,S1200,0,37214,"Nashville-Davidson metropolitan government (balance)",37,Davidson,Tennessee,USGS,3430200,"Stones River @ Nashville-Davidson metropolitan government (balance), TN","Stones River @ Nashville-Davidson metropolitan government (balance), TN"
2096,"Stony Brook","Middlesex County",MA,"United States",Northeast,"50 Boston Post Rd, ZIP: 2493",42.368985,-71.2706123,50,"Boston Post Rd",42.36923,-71.27118,S1200,0.05,2493,,17,Middlesex,Massachusetts,USGS,1104460,"Stony Brook @ Middlesex County, MA","Stony Brook @ Middlesex County, MA near 50 Boston Post Rd, ZIP: 2493"
2097,"Stony Brook","Middlesex County",MA,"United States",Northeast,"79 Gate House Ln, ZIP: 2493",42.3556519,-71.2650565,79,"Gate House Ln",42.35447,-71.26558,S1400,0.14,2493,,17,Middlesex,Massachusetts,USGS,1104480,"Stony Brook @ Middlesex County, MA","Stony Brook @ Middlesex County, MA near 79 Gate House Ln, ZIP: 2493"
2098,"Stony Brook","Middlesex County",MA,"United States",Northeast,"84 Viles St, ZIP: 2493",42.38555556,-71.2894444,84,"Viles St",42.38553,-71.28939,S1400,0.01,2493,,17,Middlesex,Massachusetts,USGS,1104370,"Stony Brook @ Middlesex County, MA","Stony Brook @ Middlesex County, MA near 84 Viles St, ZIP: 2493"
2099,"Stony Brook Trib.","Middlesex County",MA,"United States",Northeast,,42.37138889,-71.27527778,,,42.37157,-71.27485,S1400,0.04,,,17,Middlesex,Massachusetts,USGS,1104453,"Stony Brook Trib.  @ Middlesex County, MA","Stony Brook Trib.  @ Middlesex County, MA"
2100,"Stony Brook Trib.",Waltham,MA,"United States",Northeast,"US Hwy 20",42.37259606,-71.27033448,,"US Hwy 20",42.37221,-71.27012,S1200,0.05,,Waltham,17,Middlesex,Massachusetts,USGS,1104455,"Stony Brook Trib.  @ Waltham, MA","Stony Brook Trib.  @ Waltham, MA"
2101,"Stony Brook Unnamed Trib","Middlesex County",MA,"United States",Northeast,"298 Summer St, ZIP: 2493",42.3545408,-71.2681121,298,"Summer St",42.35445,-71.26839,S1400,0.03,2493,,17,Middlesex,Massachusetts,USGS,1104475,"Stony Brook Unnamed Trib @ Middlesex County, MA","Stony Brook Unnamed Trib @ Middlesex County, MA"
2102,"Stony Fork","Fayette County",PA,"United States",Northeast,T352,39.76896528,-79.6092109,,T352,39.76915,-79.60916,S1400,0.02,,,51,Fayette,Pennsylvania,USGS,3070455,"Stony Fork @ Fayette County, PA","Stony Fork @ Fayette County, PA near  T352"
2103,"Stony Fork","Fayette County",PA,"United States",Northeast,"109 T351, ZIP: 15437",39.76424306,-79.58698789,109,T351,39.7642,-79.58697,S1400,0,15437,,51,Fayette,Pennsylvania,USGS,3070420,"Stony Fork @ Fayette County, PA","Stony Fork @ Fayette County, PA near 109 T351, ZIP: 15437"
2104,"Stonycreek River",Riverside,PA,"United States",Northeast,"716 Michigan Ave, ZIP: 15905",40.28563049,-78.9205806,716,"Michigan Ave",40.2856,-78.9206,S1400,0,15905,Riverside,21,Cambria,Pennsylvania,USGS,3040000,"Stonycreek River @ Riverside, PA","Stonycreek River @ Riverside, PA"
2105,"Straight Run","Tioga County",PA,"United States",Northeast,"398 Straight Run Rd, ZIP: 16901",41.78479405,-77.4019232,398,"Straight Run Rd",41.78475,-77.40202,S1400,0.01,16901,,117,Tioga,Pennsylvania,USGS,1548303,"Straight Run @ Tioga County, PA","Straight Run @ Tioga County, PA"
2106,"Strong Ranch",Arden-Arcade,CA,"United States",West,"2914 Channel Ct, ZIP: 95825",38.60240499,-121.3955082,2914,"Channel Ct",38.60262,-121.3955,S1400,0.02,95825,Arden-Arcade,67,Sacramento,California,USGS,11447030,"Strong Ranch @ Arden-Arcade, CA","Strong Ranch @ Arden-Arcade, CA"
2107,"Sugar Creek","Valley County",ID,"United States",West,"Stibnite Rd",44.9363611,-115.3372222,,"Stibnite Rd",44.93644,-115.33723,S1400,0.01,,,85,Valley,Idaho,USGS,13311450,"Sugar Creek @ Valley County, ID","Sugar Creek @ Valley County, ID"
2108,"Sugar River","Dane County",WI,"United States",Midwest,"State Hwy 69",42.94916667,-89.5441667,,"State Hwy 69",42.94917,-89.54421,S1200,0,,,25,Dane,Wisconsin,USGS,5435950,"Sugar River @ Dane County, WI","Sugar River @ Dane County, WI"
2109,"Suisun Bay","Solano County",CA,"United States",West,"I- 680",38.04492057,-122.1266323,,"I- 680",38.04496,-122.12658,S1100,0.01,,,95,Solano,California,USGS,11455780,"Suisun Bay @ Solano County, CA","Suisun Bay @ Solano County, CA"
2110,"Sulphur Rv","Titus County",TX,"United States",Southwest,"Co Rd 1905",33.39066814,-95.0624408,,"Co Rd 1905",33.39119,-95.061,S1400,0.15,,,449,Titus,Texas,USGS,7343200,"Sulphur Rv @ Titus County, TX","Sulphur Rv @ Titus County, TX"
2111,"Sulphur Springs",Tampa,FL,"United States",Southeast,"8074 N Nebraska Ave, ZIP: 33604",28.02113003,-82.45231658,8074,"N Nebraska Ave",28.02113,-82.45127,S1200,0.1,33604,Tampa,57,Hillsborough,Florida,USGS,23060003,"Sulphur Springs @ Tampa, FL","Sulphur Springs @ Tampa, FL"
2112,"Sulphur Springs",Tampa,FL,"United States",Southeast,"8074 N Nebraska Ave, ZIP: 33604",28.02113004,-82.451761,8074,"N Nebraska Ave",28.02113,-82.45127,S1200,0.05,33604,Tampa,57,Hillsborough,Florida,USGS,2306000,"Sulphur Springs @ Tampa, FL","Sulphur Springs @ Tampa, FL near 8074 N Nebraska Ave, ZIP: 33604"
2113,"Sulphur Springs",Tampa,FL,"United States",Southeast,"8099 N Taliaferro Ave, ZIP: 33604",28.02113,-82.4531499,8099,"N Taliaferro Ave",28.02017,-82.45335,S1400,0.11,33604,Tampa,57,Hillsborough,Florida,USGS,23060005,"Sulphur Springs @ Tampa, FL","Sulphur Springs @ Tampa, FL near 8099 N Taliaferro Ave, ZIP: 33604"
2114,"Summer Creek",Tigard,OR,"United States",West,"11798 SW Gallo Ave, ZIP: 97223",45.43284038,-122.7911617,11798,"SW Gallo Ave",45.43354,-122.79255,S1400,0.13,97223,Tigard,67,Washington,Oregon,USGS,4.53E+14,"Summer Creek @ Tigard, OR","Summer Creek @ Tigard, OR"
2115,"Sun River","Cascade County",MT,"United States",West,"867 McIver Rd, ZIP: 59404",47.52577778,-111.511036,867,"McIver Rd",47.52398,-111.51106,S1400,0.2,59404,,13,Cascade,Montana,USGS,6089000,"Sun River @ Cascade County, MT","Sun River @ Cascade County, MT"
2116,"Sunday Creek",Millfield,OH,"United States",Midwest,"9743 McDougal Rd, ZIP: 45761",39.42979358,-82.1009782,9743,"McDougal Rd",39.42981,-82.10091,S1400,0.01,45761,Millfield,9,Athens,Ohio,USGS,3159246,"Sunday Creek @ Millfield, OH","Sunday Creek @ Millfield, OH"
2117,"Supply Canal","Lincoln County",NE,"United States",Midwest,,41.06416667,-100.6322222,,,41.06415,-100.63222,S1740,0,,,111,Lincoln,Nebraska,USGS,6765700,"Supply Canal @ Lincoln County, NE","Supply Canal @ Lincoln County, NE"
2118,"Susquehanna River",,N/A,,N/A,,39.62605556,-76.15775,,,,,,,,,,,,USGS,1579550,"Susquehanna River","Susquehanna River"
2119,"Susquehanna River","Bradford County",PA,"United States",Northeast,"E Lockhart St",41.9811853,-76.5068875,,"E Lockhart St",41.98107,-76.5069,S1400,0.01,,,15,Bradford,Pennsylvania,USGS,1515050,"Susquehanna River @ Bradford County, PA","Susquehanna River @ Bradford County, PA"
2120,"Susquehanna River",Danville,PA,"United States",Northeast,"1 Ferry St",40.95814218,-76.6191222,1,"Ferry St",40.9586,-76.61851,S1400,0.07,,Danville,93,Montour,Pennsylvania,USGS,1540500,"Susquehanna River @ Danville, PA","Susquehanna River @ Danville, PA"
2121,"Susquehanna River",Harrisburg,PA,"United States",Northeast,"Market Street Brg",40.25481164,-76.8860846,,"Market Street Brg",40.25501,-76.88629,S1400,0.03,,Harrisburg,43,Dauphin,Pennsylvania,USGS,1570500,"Susquehanna River @ Harrisburg, PA","Susquehanna River @ Harrisburg, PA"
2122,"Susquehanna River","Hummels Wharf",PA,"United States",Northeast,"Shady Nook",40.82263889,-76.8394167,,"Shady Nook",40.823,-76.84,S1400,0.06,,"Hummels Wharf",109,Snyder,Pennsylvania,USGS,1554010,"Susquehanna River @ Hummels Wharf, PA","Susquehanna River @ Hummels Wharf, PA"
2123,"Susquehanna River","Snyder County",PA,"United States",Northeast,,40.65230556,-76.9224722,,,40.65154,-76.92319,S1400,0.1,,,109,Snyder,Pennsylvania,USGS,1555275,"Susquehanna River @ Snyder County, PA","Susquehanna River @ Snyder County, PA"
2124,"Susquehanna River","West Falls",PA,"United States",Northeast,"State Rte 92",41.46174428,-75.85380729,,"State Rte 92",41.46199,-75.85417,S1200,0.04,,"West Falls",131,Wyoming,Pennsylvania,USGS,1534090,"Susquehanna River @ West Falls, PA","Susquehanna River @ West Falls, PA"
2125,"Susquehanna River at Clemson Island",,N/A,,N/A,,40.46327778,-76.9461944,,,,,,,,,,,,USGS,1555725,"Susquehanna River at Clemson Island","Susquehanna River at Clemson Island"
2126,"Susquehanna River below Clemson Island",,N/A,,N/A,,40.46169444,-76.9489167,,,,,,,,,,,,USGS,1555710,"Susquehanna River below Clemson Island","Susquehanna River below Clemson Island"
2127,"Susquehanna River near Wormleysburg",,N/A,,N/A,,40.2676111,-76.9011111,,,,,,,,,,,,USGS,1570450,"Susquehanna River near Wormleysburg","Susquehanna River near Wormleysburg"
2128,"Suwanee Creek",Suwanee,GA,"United States",Southeast,"1263 Buford Hwy, ZIP: 30024",34.03232319,-84.08935639,1263,"Buford Hwy",34.03232,-84.08934,S1200,0,30024,Suwanee,135,Gwinnett,Georgia,USGS,2334885,"Suwanee Creek @ Suwanee, GA","Suwanee Creek @ Suwanee, GA"
2129,"Suwannee River",,N/A,,N/A,,29.33940554,-83.086515,,,,,,,,,,,,USGS,2323592,"Suwannee River","Suwannee River"
2130,"Suwannee River",Branford,FL,"United States",Southeast,"US Hwy 27",29.955785,-82.9276278,,"US Hwy 27",29.95579,-82.92763,S1200,0,,Branford,121,Suwannee,Florida,USGS,2320500,"Suwannee River @ Branford, FL","Suwannee River @ Branford, FL"
2131,"Swanquarter Bay",,N/A,,N/A,"LIGHT ISQ",35.29516637,-76.30630669,,,,,,,,,,,,USGS,208458890,"Swanquarter Bay","Swanquarter Bay"
2132,"Swatara Creek",,N/A,,N/A,,40.53258999,-76.4021793,,,,,,,,,,,,USGS,1572025,"Swatara Creek","Swatara Creek"
2133,"Swatara Creek","Lebanon County",PA,"United States",Northeast,"State Rte 934",40.4025897,-76.57718829,,"State Rte 934",40.40289,-76.57675,S1200,0.05,,,75,Lebanon,Pennsylvania,USGS,1573000,"Swatara Creek @ Lebanon County, PA","Swatara Creek @ Lebanon County, PA"
2134,"Swatara Creek",Newtown,PA,"United States",Northeast,"US Hwy 209",40.65786674,-76.344952,,"US Hwy 209",40.65846,-76.34585,S1200,0.1,,Newtown,107,Schuylkill,Pennsylvania,USGS,157155014,"Swatara Creek @ Newtown, PA","Swatara Creek @ Newtown, PA near  US Hwy 209"
2135,"Swatara Creek",Newtown,PA,"United States",Northeast,"129 Swatara Rd, ZIP: 17981",40.65953336,-76.3468965,129,"Swatara Rd",40.66095,-76.34705,S1400,0.16,17981,Newtown,107,Schuylkill,Pennsylvania,USGS,157155010,"Swatara Creek @ Newtown, PA","Swatara Creek @ Newtown, PA near 129 Swatara Rd, ZIP: 17981"
